KIT ID, PM2.5, AQI PM2.5, PM10, AQI PM10, CO, AQI CO, latitude, longitude
1037,32.75,65.5,54.83,52.415,713.1884273146435,3.5659421365732173,21.05226,105.8117
1038,NA,NA,NA,NA,524.800921238968,2.6240046061948403,21.00257,105.84653
1039,36.69,73.38,63.98,56.989999999999995,662.8441999631133,3.3142209998155665,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,NA,NA,NA,NA,NA,NA,20.99603,105.84455
1043,21.04,42.08,66.96,58.48,624.9694347516776,3.124847173758388,21.04169108,105.80900309
1044,40.38,80.76,68.66,59.33,757.4205450378598,3.7871027251892992,21.0822951059501,105.773392865282
1045,42.52,85.04,76.32,63.16,657.1850069761139,3.2859250348805693,21.02431735,105.82139752
1046,25.03,50.06,44.44,44.44,671.2468563581185,3.356234281790593,21.03793057,105.78543088
1047,39.9,79.8,60.14,55.07,624.0523464619538,3.120261732309769,21.03281213,105.81257742
1051,38.05,76.1,64.71,57.355,725.4301307279537,3.627150653639769,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1072,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080,60.88,118.13333333333334,100.74,75.37,881.4363873301184,4.407181936650592,21.08284,105.779777
1081,46.0,92.0,82.14,66.07,994.5690694302435,4.9728453471512175,21.0181984,105.7952921
1082,42.5,85.0,72.5,61.25,866.0099562342252,4.330049781171126,21.053519,105.736145
1084,31.0,62.0,50.0,50.0,712.2267316039324,3.561133658019662,21.0323170270326,105.7487245065
1086,NA,NA,NA,NA,722.2389103065378,3.611194551532689,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,51.0,101.66666666666667,89.0,69.5,873.5514922099743,4.367757461049871,21.037454,105.784927
1090,43.65,87.3,74.42,62.21,716.5767488433265,3.5828837442166326,21.14768475,105.9158227
1091,46.17,92.34,81.08,65.53999999999999,714.3111275565885,3.571555637782943,21.1315376994108,105.778015368578
1037,32.75,65.5,54.83,52.415,713.1884273146435,3.5659421365732173,21.05226,105.8117
1038,NA,NA,NA,NA,524.800921238968,2.6240046061948403,21.00257,105.84653
1039,36.69,73.38,63.98,56.989999999999995,662.8441999631133,3.3142209998155665,21.00764015,105.80453388
1040,NA,NA,NA,NA,NA,NA,21.01318005,105.86081255
1041,NA,NA,NA,NA,NA,NA,20.99603,105.84455
1043,21.04,42.08,66.96,58.48,624.9694347516776,3.124847173758388,21.04169108,105.80900309
1044,40.38,80.76,68.66,59.33,757.4205450378598,3.7871027251892992,21.0822951059501,105.773392865282
1045,42.52,85.04,76.32,63.16,657.1850069761139,3.2859250348805693,21.02431735,105.82139752
1046,25.03,50.06,44.44,44.44,671.2468563581185,3.356234281790593,21.03793057,105.78543088
1047,39.9,79.8,60.14,55.07,624.0523464619538,3.120261732309769,21.03281213,105.81257742
1051,38.05,76.1,64.71,57.355,725.4301307279537,3.627150653639769,20.9313357,105.79145879
1053,NA,NA,NA,NA,NA,NA,21.01489,105.79834
1055,NA,NA,NA,NA,NA,NA,20.99151816,105.7902017
1072,NA,NA,NA,NA,NA,NA,21.0004726810695,105.764312913811
1080,60.88,118.13333333333334,100.74,75.37,881.4363873301184,4.407181936650592,21.08284,105.779777
1081,46.0,92.0,82.14,66.07,994.5690694302435,4.9728453471512175,21.0181984,105.7952921
1082,42.5,85.0,72.5,61.25,866.0099562342252,4.330049781171126,21.053519,105.736145
1084,31.0,62.0,50.0,50.0,712.2267316039324,3.561133658019662,21.0323170270326,105.7487245065
1086,NA,NA,NA,NA,722.2389103065378,3.611194551532689,21.031291,105.818691
1087,NA,NA,NA,NA,NA,NA,21.050582,105.792034
1088,NA,NA,NA,NA,NA,NA,21.000939,105.931785
1089,51.0,101.66666666666667,89.0,69.5,873.5514922099743,4.367757461049871,21.037454,105.784927
1090,43.65,87.3,74.42,62.21,716.5767488433265,3.5828837442166326,21.14768475,105.9158227
1091,46.17,92.34,81.08,65.53999999999999,714.3111275565885,3.571555637782943,21.1315376994108,105.778015368578
